Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015022520868,20-Feb-15,7-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$50.00 ,Settle
2015022320767,23-Feb-15,23-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2015022420827,23-Feb-15,18-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$695.89 ,Approve in Full
2015022520845,25-Feb-15,18-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2015022720920,26-Feb-15,13-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2015022720914,27-Feb-15,11-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$53.00 ,Approve in Full
2015030220957,2-Mar-15,26-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015030521030,4-Mar-15,1-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2015030521039,5-Mar-15,1-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,$0.00 ,Deny
2015030621056,6-Mar-15,1-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,Deny
2015030921066,9-Mar-15,14-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checkpoint,Personal Electronics,$175.00 ,Approve in Full
2015031021132,10-Mar-15,4-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015031321219,10-Mar-15,31-Jan-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Home Decor,$171.64 ,Settle
2015031621232,12-Mar-15,6-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,$84.50 ,Approve in Full
2015031721297,17-Mar-15,6-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015031721315,18-Mar-15,15-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Other,Computer & Accessories,-,-
2015031921378,19-Mar-15,6-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2015031921382,19-Mar-15,23-Dec-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015032021394,20-Mar-15,8-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015032021420,20-Mar-15,24-Aug-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015032321439,23-Mar-15,20-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$199.00 ,Approve in Full
2015032421451,24-Mar-15,13-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,-,-
2015032621518,25-Mar-15,14-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checkpoint,-,$60.00 ,Settle
2015032621526,25-Mar-15,14-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,UAL  ,Property Damage,Checkpoint,Clothing,$0.00 ,Deny
2015032621506,26-Mar-15,12-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015032621546,26-Mar-15,14-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$172.98 ,Approve in Full
2015032721557,27-Mar-15,17-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015033021596,30-Mar-15,13-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,Deny
2015040121673,31-Mar-15,6-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015040121682,1-Apr-15,20-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,USAir  ,Passenger Property Loss,Checked Baggage,-,$69.12 ,Approve in Full
2015040321730,3-Apr-15,6-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$122.74 ,Approve in Full
2015040321748,3-Apr-15,5-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2015040721778,3-Apr-15,24-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2015041021841,8-Apr-15,27-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015041621950,13-Apr-15,22-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,$0.00 ,Deny
2015041621958,13-Apr-15,29-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015041621964,13-Apr-15,10-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,-,-,-
2015041421911,14-Apr-15,12-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Clothing,$32.00 ,Approve in Full
2015041421922,14-Apr-15,14-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2015042022014,15-Apr-15,30-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015042122064,15-Apr-15,7-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015042422112,16-Apr-15,30-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015041721973,17-Apr-15,15-Jul-14,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2015042322089,20-Apr-15,15-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015042822151,21-Apr-15,1-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015042822160,21-Apr-15,1-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Currency; Home Decor; Jewelry & Watches; Other; Toys & Games",-,-
2015042722119,27-Apr-15,9-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2015050122257,28-Apr-15,22-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015050522308,28-Apr-15,5-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015042922215,30-Apr-15,18-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Other,$112.44 ,Approve in Full
2015050822427,4-May-15,29-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$17.97 ,Approve in Full
2015050822414,5-May-15,27-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$79.00 ,Approve in Full
2015051322512,5-May-15,22-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2015051122459,6-May-15,9-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Clothing,$0.00 ,Deny
2015050822377,8-May-15,8-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015052222703,12-May-15,1-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2015051422520,14-May-15,22-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checked Baggage,Other,$115.00 ,Approve in Full
2015051422527,14-May-15,5-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Other,$555.80 ,Approve in Full
2015051922602,14-May-15,10-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Food & Drink; Sporting Equipment & Supplies,$0.00 ,Deny
2015051922604,14-May-15,11-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other",$25.00 ,Approve in Full
2015052922873,16-May-15,24-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Home Decor,$300.00 ,Approve in Full
2015060122874,16-May-15,8-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,Deny
2015052822802,18-May-15,12-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Clothing; Cosmetics & Grooming; Food & Drink; Other",$0.00 ,Deny
2015052822803,18-May-15,3-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,Deny
2015051922591,19-May-15,15-Feb-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,$0.00 ,Deny
2015052122660,19-May-15,10-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015052622733,19-May-15,1-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015052022615,20-May-15,15-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories; Other,-,-
2015052622762,26-May-15,30-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2015052922842,26-May-15,22-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checked Baggage,Other,-,-
2015052922845,26-May-15,29-Mar-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2015052922851,26-May-15,3-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Medical/Science,$0.00 ,Deny
2015052922868,26-May-15,17-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015052922869,26-May-15,8-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$75.00 ,Approve in Full
2015060122879,26-May-15,24-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$15.00 ,Approve in Full
2015060422926,29-May-15,1-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Food & Drink; Food & Drink,$0.00 ,Deny
2015060922976,29-May-15,29-Sep-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015061523145,1-Jun-15,28-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$425.38 ,Settle
2015061123057,3-Jun-15,29-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015061223094,3-Jun-15,5-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Clothing,$0.00 ,Deny
2015061223093,4-Jun-15,31-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$132.65 ,Approve in Full
2015061623162,5-Jun-15,11-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,$0.00 ,Deny
2015061823228,5-Jun-15,24-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$16.43 ,Approve in Full
2015061723206,8-Jun-15,12-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming,$0.00 ,Deny
2015062423387,8-Jun-15,13-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$0.00 ,Deny
2015062423390,8-Jun-15,29-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Office Equipment & Supplies; Office Equipment & Supplies; Office Equipment & Supplies,$0.00 ,Deny
2015060922994,9-Jun-15,30-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$56.48 ,Approve in Full
2015060923007,10-Jun-15,23-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,$0.00 ,Deny
2015061923242,10-Jun-15,12-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checkpoint,Medical/Science,$0.00 ,Deny
2015061923245,10-Jun-15,28-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checkpoint,Other,$150.00 ,Approve in Full
2015062223332,15-Jun-15,31-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Property Damage,Checkpoint,Clothing,$180.00 ,Approve in Full
2015062323339,15-Jun-15,8-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2015062523444,15-Jun-15,4-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2015062323346,16-Jun-15,14-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2015062323365,16-Jun-15,16-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2015062323367,16-Jun-15,15-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Sporting Equipment & Supplies; Travel Accessories,-,-
2015062623503,17-Jun-15,10-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015062623451,18-Jun-15,5-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Passenger Property Loss,Checked Baggage,Toys & Games; Travel Accessories,$0.00 ,Deny
2015062623501,22-Jun-15,17-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2015062923539,23-Jun-15,20-Apr-15,ATL,Hartsfield-Jackson Atlanta International Airport,-,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming,$249.00 ,Approve in Full
2015063023561,24-Jun-15,17-May-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Home Decor,$0.00 ,Deny
2015062523430,25-Jun-15,5-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$134.90 ,Settle
2015062523431,25-Jun-15,15-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2015070223630,25-Jun-15,2-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2015070623655,25-Jun-15,5-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$815.00 ,Approve in Full
2015071523847,2-Jul-15,13-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2015071423794,3-Jul-15,24-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$90.38 ,Approve in Full
2015070623662,6-Jul-15,14-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Accessories,$150.00 ,Approve in Full
2015071523834,6-Jul-15,1-Jul-15,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checkpoint,Audio/Video,$899.00 ,Approve in Full
2015071623858,7-Jul-15,6-Jun-15,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$463.00 ,Approve in Full
